name,url,price,currency,image,brand,category,color,size,description
CA Pro Classic Leather Sneakers,,4799,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/402538/02/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",PUMA,,Puma White-Green Gables,Нет в наличии,"DescriptionElevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection.Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look.Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch.All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable.Upper: LeatherIdeal For: Casual Outings, Everyday Wear, Urban ExplorationCollection: CA Pro ClassicStyle:402538_02Color:Puma White-Green GablesRead more"
CA Pro Classic Leather Sneakers - Puma White-Green Gables,https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538,4799,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/402538/02/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",PUMA,,Puma White-Green Gables,Нет в наличии,"DescriptionElevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection.Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look.Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch.All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable.Upper: LeatherIdeal For: Casual Outings, Everyday Wear, Urban ExplorationCollection: CA Pro ClassicStyle:402538_02Color:Puma White-Green GablesRead more"
CA Pro Classic Leather Sneakers - Puma White,https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538,4799,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/402538/05/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",PUMA,,Puma White,Нет в наличии,"DescriptionElevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection.Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look.Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch.All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable.Upper: LeatherIdeal For: Casual Outings, Everyday Wear, Urban ExplorationCollection: CA Pro ClassicStyle:402538_02Color:Puma White-Green GablesRead more"
CA Pro Classic Leather Sneakers - Puma Black,https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538,3999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/402538/06/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",PUMA,,Puma Black,Нет в наличии,"DescriptionElevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection.Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look.Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch.All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable.Upper: LeatherIdeal For: Casual Outings, Everyday Wear, Urban ExplorationCollection: CA Pro ClassicStyle:402538_02Color:Puma White-Green GablesRead more"
CA Pro Classic Leather Sneakers - Puma White-Puma Black,https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538,3999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/402538/10/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",PUMA,,Puma White-Puma Black,Нет в наличии,"DescriptionElevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection.Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look.Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch.All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable.Upper: LeatherIdeal For: Casual Outings, Everyday Wear, Urban ExplorationCollection: CA Pro ClassicStyle:402538_02Color:Puma White-Green GablesRead more"
Darter Pro Running Shoes,,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/05/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA White-PUMA Silver,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Darter Pro Running Shoes - Fizzy Apple-PUMA Black,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/01/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Fizzy Apple-PUMA Black,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Darter Pro Running Shoes - Glacial Gray-Galactic Gray,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/02/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Glacial Gray-Galactic Gray,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Darter Pro Running Shoes - Sun Stream-Sunset Glow,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,6999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/03/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Sun Stream-Sunset Glow,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Darter Pro Running Shoes - PUMA Black-Sun Stream,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/04/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA Black-Sun Stream,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Darter Pro Running Shoes - PUMA White-PUMA Silver,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/05/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA White-PUMA Silver,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_05Color:PUMA White-PUMA SilverRead more"
Galaxis Pro Men's Performance Boost Running Shoes,,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/03/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA White-PUMA Black-Active Red,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_03Color:PUMA White-PUMA Black-Active RedRead more"
Galaxis Pro Men's Performance Boost Running Shoes - PUMA Black-Lime Smash-Strong Gray,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/01/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA Black-Lime Smash-Strong Gray,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_03Color:PUMA White-PUMA Black-Active RedRead more"
Galaxis Pro Men's Performance Boost Running Shoes - Lime Sheen-PUMA Black-PUMA White,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/02/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,Lime Sheen-PUMA Black-PUMA White,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_03Color:PUMA White-PUMA Black-Active RedRead more"
Galaxis Pro Men's Performance Boost Running Shoes - PUMA White-PUMA Black-Active Red,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/03/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA White-PUMA Black-Active Red,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_03Color:PUMA White-PUMA Black-Active RedRead more"
Galaxis Pro Men's Performance Boost Running Shoes,,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/01/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA Black-Lime Smash-Strong Gray,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_01Color:PUMA Black-Lime Smash-Strong GrayRead more"
Galaxis Pro Men's Performance Boost Running Shoes - PUMA Black-Lime Smash-Strong Gray,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3289,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/01/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA Black-Lime Smash-Strong Gray,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_01Color:PUMA Black-Lime Smash-Strong GrayRead more"
Galaxis Pro Men's Performance Boost Running Shoes - Lime Sheen-PUMA Black-PUMA White,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/02/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,Lime Sheen-PUMA Black-PUMA White,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_01Color:PUMA Black-Lime Smash-Strong GrayRead more"
Galaxis Pro Men's Performance Boost Running Shoes - PUMA White-PUMA Black-Active Red,https://in.puma.com/in/en/pd/galaxis-pro-mens-performance-boost-running-shoes/311767,3499,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/311767/03/sv01/fnd/IND/fmt/png/Galaxis-Pro-Men's-Performance-Boost-Running-Shoes",PUMA,,PUMA White-PUMA Black-Active Red,Нет в наличии,"DescriptionThese running shoes are the perfect blend of comfort and support. Crafted from superior textile for a lightweight feel, these shoes are built for the long haul. The rounded toe and flat heel offer a seamless stride on the track while the lace-up fastening provides a secure fit. Striking the perfect balance between functionality and style, these shoes keep you in vogue even when you're on the move.PROFOAM: Offers superior cushioning for all out comfort, supporting you throughout your running journey.PROTREAD Outsole: Boasts a durable outsole rubber and tread pattern, providing multi-surface traction to keep you steady on your feet.RUN PUMA Last: A performance fit designed to adapt to your foot's natural movement for a smooth and efficient run.Fabrics Type: TextileShoe Width: RegularHeel Type: FlatSurface: RoadToe Type: RoundedBuilt for running distance of up to 500kmStyle:311767_01Color:PUMA Black-Lime Smash-Strong GrayRead more"
Darter Pro Running Shoes,,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/04/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA Black-Sun Stream,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
Darter Pro Running Shoes - Fizzy Apple-PUMA Black,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/01/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Fizzy Apple-PUMA Black,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
Darter Pro Running Shoes - Glacial Gray-Galactic Gray,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/02/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Glacial Gray-Galactic Gray,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
Darter Pro Running Shoes - Sun Stream-Sunset Glow,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,6999,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/03/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,Sun Stream-Sunset Glow,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
Darter Pro Running Shoes - PUMA Black-Sun Stream,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/04/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA Black-Sun Stream,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
Darter Pro Running Shoes - PUMA White-PUMA Silver,https://in.puma.com/in/en/pd/darter-pro-running-shoes/312075,4199,INR,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_2000,h_2000/global/312075/05/sv01/fnd/IND/fmt/png/Darter-Pro-Running-Shoes",PUMA,,PUMA White-PUMA Silver,Нет в наличии,"DescriptionEngineered mesh lets feet breathe as you run or pound city streets, while PROFOAM cushioning propels you forward. Featuring a PROTREAD outsole for durable traction, and lockdown support in midfoot, this shoe provides unparalleled comfort for your feet, ensuring a smooth and supportive ride with every step.PROFOAM: Lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ridePROTREAD: Full length rubber coverage for durability and tractionHeel type: FlatShoe width: Regular fitShoe pronation: NeutralHeel-to-toe-drop: 6.0 mmBuilt for a running distance of upto 500 kmIdeal for road & treadmill runningEngineered mesh upper for performance & breathabilityZoned Rubber outsoleLow bootLockdown support in midfoot, with a soft tongue for comfortPUMA Formstrip on lateral sidePUMA cat logo brandingLace closureStyle:312075_04Color:PUMA Black-Sun StreamRead more"
