product_url,product_name,product_id,image_urls,rating,quickview_url,brand,description,variations
https://www.biba.in/intl/red-alloy-studs/BACWVCCERG00150AW25RED.html,Red Alloy Studs,4686423,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw3ee4c500/images/aw25/bacwvccerg00150aw25red_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw849f124b/images/aw25/bacwvccerg00150aw25red_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw639d55d7/images/aw25/bacwvccerg00150aw25red_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw1dff04f3/images/aw25/bacwvccerg00150aw25red_4.jpg?sw=242&sh=363",4.8 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWVCCERG00150AW25RED,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/metallic-gold-alloy-drop-and-danglers/BACWVCCERG00156AW25GLD.html,Metallic Gold Alloy Drop & Danglers,3440967,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw51400258/images/aw25/bacwvccerg00156aw25gld_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwe134915d/images/aw25/bacwvccerg00156aw25gld_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw4ee5fc3a/images/aw25/bacwvccerg00156aw25gld_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwd2dbb49f/images/aw25/bacwvccerg00156aw25gld_4.jpg?sw=242&sh=363",4 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWVCCERG00156AW25GLD,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/red-green-alloy-necklace-set/BACWINFSET00239SS25RDGN.html,Red Green Alloy Necklace Set,3138510,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw6df95ac1/images/ss25/bacwinfset00239ss25rdgn_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw534f1034/images/ss25/bacwinfset00239ss25rdgn_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwc5c0504a/images/ss25/bacwinfset00239ss25rdgn_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw070f27a6/images/ss25/bacwinfset00239ss25rdgn_4.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw8d60e3ce/images/ss25/bacwinfset00239ss25rdgn_5.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwbc97c8ca/images/ss25/bacwinfset00239ss25rdgn_6.jpg?sw=242&sh=363",4.5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWINFSET00239SS25RDGN,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones And Beads""}"
https://www.biba.in/intl/light-pink-brass-drop-and-danglers/BACWDIVERG00064AW25LPNK.html,Light Pink Brass Drop & Danglers,5514639,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw99e94403/images/aw25/bacwdiverg00064aw25lpnk_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwd737087a/images/aw25/bacwdiverg00064aw25lpnk_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwe2a7bd3e/images/aw25/bacwdiverg00064aw25lpnk_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwd51a243f/images/aw25/bacwdiverg00064aw25lpnk_4.jpg?sw=242&sh=363",3.9 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWDIVERG00064AW25LPNK,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Antique Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/blue-brass-studs/BACWPBCERG00474SS25BLU.html,Blue Brass Studs,4280989,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw1a68ca06/images/ss25/bacwpbcerg00474ss25blu_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwb8483248/images/ss25/bacwpbcerg00474ss25blu_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw555df7d3/images/ss25/bacwpbcerg00474ss25blu_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw07381ab7/images/ss25/bacwpbcerg00474ss25blu_4.jpg?sw=242&sh=363",4.2 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWPBCERG00474SS25BLU,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Antique Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/multi-brass-drop-and-danglers/BACWPBCERG00475SS25MUL.html,Multi Brass Drop & Danglers,7473273,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw249aa442/images/ss25/bacwpbcerg00475ss25mul_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw342bc913/images/ss25/bacwpbcerg00475ss25mul_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw9bf8aa6b/images/ss25/bacwpbcerg00475ss25mul_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw4446dd02/images/ss25/bacwpbcerg00475ss25mul_4.jpg?sw=242&sh=363",4.4 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWPBCERG00475SS25MUL,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Antique Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/light-pink-brass-drop-and-danglers/BACWPBCERG00476SS25LPNK.html,Light Pink Brass Drop & Danglers,7138138,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwc62a8a54/images/ss25/bacwpbcerg00476ss25lpnk_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw30d5d435/images/ss25/bacwpbcerg00476ss25lpnk_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwdc754fea/images/ss25/bacwpbcerg00476ss25lpnk_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw57c21a9f/images/ss25/bacwpbcerg00476ss25lpnk_4.jpg?sw=242&sh=363",4.6 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWPBCERG00476SS25LPNK,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Antique Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/pearl-brass-studs/BACWPBCERG00482SS25PRL.html,Pearl Brass Studs,1299275,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw420d3189/images/ss25/bacwpbcerg00482ss25prl_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw132bcecf/images/ss25/bacwpbcerg00482ss25prl_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw3df7068d/images/ss25/bacwpbcerg00482ss25prl_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwaddb12db/images/ss25/bacwpbcerg00482ss25prl_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWPBCERG00482SS25PRL,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Gold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/white-alloy-drop-and-danglers/BACWRMCERG00061AW25WHT.html,White Alloy Drop & Danglers,3611422,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw0a3492cc/images/aw25/bacwrmcerg00061aw25wht_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw16101caa/images/aw25/bacwrmcerg00061aw25wht_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw20b2f303/images/aw25/bacwrmcerg00061aw25wht_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw75a32798/images/aw25/bacwrmcerg00061aw25wht_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWRMCERG00061AW25WHT,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Silver"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/navy-white-brass-drop-and-danglers/BACWJNAERG00384SS25NVWH.html,Navy-White Brass Drop & Danglers,8042047,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw817295f6/images/ss25/bacwjnaerg00384ss25nvwh_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw1f6e3c5e/images/ss25/bacwjnaerg00384ss25nvwh_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw4b673fb8/images/ss25/bacwjnaerg00384ss25nvwh_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw4d8a0cc1/images/ss25/bacwjnaerg00384ss25nvwh_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWJNAERG00384SS25NVWH,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Oxidized"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/white-brass-huggies/BACWINFERG00247SS25WHT.html,White Brass Huggies,8054468,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwfc0afbc3/images/ss25/bacwinferg00247ss25wht_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw1f8601cf/images/ss25/bacwinferg00247ss25wht_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwa1afe12f/images/ss25/bacwinferg00247ss25wht_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw8d212810/images/ss25/bacwinferg00247ss25wht_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWINFERG00247SS25WHT,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Silver"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/green-silver-plated-stone-studded-tear-drop-danglers/BACWTSVERG00107SS24GRN.html,Green Silver-Plated Stone Studded Tear Drop Danglers,5251108,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw66f9d5a5/images/ss24/bacwtsverg00107ss24grn_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwbd05b48b/images/ss24/bacwtsverg00107ss24grn_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw741ba4a6/images/ss24/bacwtsverg00107ss24grn_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw80b066bb/images/ss24/bacwtsverg00107ss24grn_4.jpg?sw=242&sh=363",4.8 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWTSVERG00107SS24GRN,Biba,"Refresh your style with these green brass dangler earrings, which combine fun charm with an elegant hue. The vibrant green adds a striking touch, making them perfect for everyday wear as well as special occasions. Designed with a teardrop-shaped Nepali stone, silver plating, and a hook closure, these earrings offer a chic and adaptable accessory for any outfit. Refresh your style with these green brass dangler earrings, which combine fun charm with an elegant hue. The vibrant green adds a striking touch, making them perfect for everyday wear as well as special occasions. Designed with a teardrop-shaped Nepali stone, silver plating, and a hook closure, these earrings offer a chic and adaptable accessory for any outfit.","{""Material"": ""Brass"", ""Plating"": ""Silver"", ""Closer"": ""Hook"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/off-white-brass-chaandbali/BACWJNAERG00404SS25WHT.html,Off White Brass Chaandbali,2485836,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw59853daa/images/ss25/bacwjnaerg00404ss25wht_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwc938b0a7/images/ss25/bacwjnaerg00404ss25wht_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw432dd9a5/images/ss25/bacwjnaerg00404ss25wht_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw14c6af5b/images/ss25/bacwjnaerg00404ss25wht_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWJNAERG00404SS25WHT,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Oxidize"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/pink-oxidised-stone-studded-studs/BACWJNAERG00371SS25PNK.html,Pink Oxidised Stone-Studded Studs,4216270,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw239162db/images/ss25/bacwjnaerg00371ss25pnk_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwcd91b7a0/images/ss25/bacwjnaerg00371ss25pnk_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw2f5fac57/images/ss25/bacwjnaerg00371ss25pnk_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwcc04c052/images/ss25/bacwjnaerg00371ss25pnk_4.jpg?sw=242&sh=363",4.8 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWJNAERG00371SS25PNK,Biba,"Infuse your style with a touch of playful elegance with these stunning pink circular brass studs. Delicately adorned with sparkling stone accents, these earrings add a vibrant burst of color while maintaining a graceful, refined aesthetic. Their thoughtfully crafted design blends whimsical charm with classic sophistication, making them a versatile addition to any jewelry collection. Finished with an easy push-plug closure for secure, all-day comfort - these studs are perfect for expressing your unique style, effortlessly. Infuse your style with a touch of playful elegance with these stunning pink circular brass studs. Delicately adorned with sparkling stone accents, these earrings add a vibrant burst of color while maintaining a graceful, refined aesthetic. Their thoughtfully crafted design blends whimsical charm with classic sophistication, making them a versatile addition to any jewelry collection. Finished with an easy push-plug closure for secure, all-day comfort - these studs are perfect for expressing your unique style, effortlessly.","{""Material"": ""Brass"", ""Plating"": ""Oxidized"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/light-blue-brass-drop-and-danglers/BACWPBCERG00485SS25LBLU.html,Light Blue Brass Drop & Danglers,7832816,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw19823027/images/ss25/bacwpbcerg00485ss25lblu_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwf374aa18/images/ss25/bacwpbcerg00485ss25lblu_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw7198ff31/images/ss25/bacwpbcerg00485ss25lblu_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw177f7fb2/images/ss25/bacwpbcerg00485ss25lblu_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWPBCERG00485SS25LBLU,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Silver"", ""Closer"": ""Hook"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/navy-blue-alloy-drop-and-danglers/BACWRMCERG00054AW25NVY.html,Navy Blue Alloy Drop & Danglers,7393182,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwc244210d/images/aw25/bacwrmcerg00054aw25nvy_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwc81a9d11/images/aw25/bacwrmcerg00054aw25nvy_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw7db09f4c/images/aw25/bacwrmcerg00054aw25nvy_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw929dae37/images/aw25/bacwrmcerg00054aw25nvy_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWRMCERG00054AW25NVY,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Silver"", ""Closer"": ""Hook"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/mint-green-alloy-drop-and-danglers/BACWRMCERG00053AW25MNGN.html,Mint Green Alloy Drop & Danglers,5085610,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw9b3e8f84/images/aw25/bacwrmcerg00053aw25mngn_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw6cc42c1e/images/aw25/bacwrmcerg00053aw25mngn_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwd344c682/images/aw25/bacwrmcerg00053aw25mngn_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwba396f69/images/aw25/bacwrmcerg00053aw25mngn_4.jpg?sw=242&sh=363",4.1 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWRMCERG00053AW25MNGN,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Silver"", ""Closer"": ""Hook"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/purple-brass-studs/BACWARKERG00036SS25PUR.html,Purple Brass Studs,4358870,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw843c9026/images/ss25/bacwarkerg00036ss25pur_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw904df59e/images/ss25/bacwarkerg00036ss25pur_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw67b841e1/images/ss25/bacwarkerg00036ss25pur_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwe5c9ecdc/images/ss25/bacwarkerg00036ss25pur_4.jpg?sw=242&sh=363",3.5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWARKERG00036SS25PUR,Biba,,"{""Material"": ""Brass"", ""Plating"": ""Rosegold"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/gold-silver-brass-earrings/BACWJNAERG00223SS24GLDSLV.html,Gold Silver Brass Earrings,6600847,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw581f2ddc/images/ss24/bacwjnaerg00223ss24gldslv_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwfb026280/images/ss24/bacwjnaerg00223ss24gldslv_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwaefccb96/images/ss24/bacwjnaerg00223ss24gldslv_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw63d6902f/images/ss24/bacwjnaerg00223ss24gldslv_4.jpg?sw=242&sh=363",5 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWJNAERG00223SS24GLDSLV,Biba,"Embrace your inner confidence and captivate onlookers with these brass earrings that exude charm and uniqueness. The centerpiece boasts a captivating stone that adds a touch of intrigue to your ensemble. Accompanying the bold design is an asymmetrical half-circle plating adorned with exquisite beads, providing a harmonious balance of elegance and individuality.","{""Fabric"": ""Brass"", ""Plating"": ""Oxidize"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
https://www.biba.in/intl/silver-western-contemporary-hoops/BACWARKERG00018AW24SLV.html,Silver Western Contemporary Hoops,3399564,"https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw03e0a8c0/images/aw24/bacwarkerg00018aw24slv_1.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw0781190e/images/aw24/bacwarkerg00018aw24slv_2.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dwec685cb7/images/aw24/bacwarkerg00018aw24slv_3.jpg?sw=242&sh=363, https://www.biba.in/dw/image/v2/BKQK_PRD/on/demandware.static/-/Sites-biba-product-catalog/default/dw3f8cea87/images/aw24/bacwarkerg00018aw24slv_4.jpg?sw=242&sh=363",4.8 out of 5 Customer Rating,https://www.biba.in/on/demandware.store/Sites-BibaGlobal-Site/en_US/Product-ShowQuickView?pid=BACWARKERG00018AW24SLV,Biba,,"{""Material"": ""Alloy"", ""Plating"": ""Silver"", ""Closer"": ""Push Plugs"", ""Stone Type"": ""Artificial Stones and Beads""}"
