ID,Type,SKU,Name,Parent,Brand,Product URL,Main Category,Subcategories,Sale Price,Original Price,Description,Main Image,All Images,attribute:Color,attribute:Size
,variation,XGEPYH3I-PUMA Navy-Flame Scarlet-M,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod09/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Flame Scarlet,M
,variation,XGEPYH3I-PUMA Navy-Flame Scarlet-XL,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod09/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Flame Scarlet,XL
,variation,XGEPYH3I-PUMA Navy-Flame Scarlet-XXL,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/mod09/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/01/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Flame Scarlet,XXL
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-XS,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,XS
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-S,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,S
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-M,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,M
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-L,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,L
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-XL,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,XL
,variation,XGEPYH3I-PUMA Navy-Parakeet Green-XXL,,XGEPYH3I,,https://in.puma.com/in/en/pd/puma-x-rcb-2025-mens-replica-jersey/713734?swatch=01,,,"₹2,299","₹2,299",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/mod08/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/713734/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-2025-Men's-Replica-Jersey",PUMA Navy-Parakeet Green,XXL
L8HZGDIB,variable,L8HZGDIB,PUMA x Royal Challengers Bangalore Unisex Backpack,,Puma,https://in.puma.com/in/en/pd/puma-x-royal-challengers-bangalore-unisex-backpack/092605?swatch=02,Collections,Cricket / All Cricket,"₹2,799","₹2,799","Prepare for the day ahead with the PUMA x Royal Challengers Bangalore Unisex Backpack. Designed for active individuals, this functional backpack features a spacious main zip compartment, along with external zip and mesh pockets for quick access to your essentials. The iconic logo in the gold print adds a touch of royal sporty elegance, making it the ideal companion for any adventure, on or off the field. Two-way zip main front compartment Exterior zip pocket Two mesh pockets for easy access Adjustable shoulder straps with reflective loop for visibility Haul loop at the top for easy carry PUMA and RCB insignia with gold foiling for added style",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,L8HZGDIB-For All Time Red-PUMA Navy-OSFA,,L8HZGDIB,,https://in.puma.com/in/en/pd/puma-x-royal-challengers-bangalore-unisex-backpack/092605?swatch=02,,,"₹2,799","₹2,799",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod03/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod01/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod02/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod04/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod05/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/mod06/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/bv/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/092605/02/dt01/fnd/IND/fmt/png/PUMA-x-Royal-Challengers-Bangalore-Unisex-Backpack",For All Time Red-PUMA Navy,OSFA
LPFE3K45,variable,LPFE3K45,PUMA x RCB Men's Classic Shorts,,Puma,https://in.puma.com/in/en/pd/puma-x-rcb-mens-classic-shorts/634701?swatch=02,Collections,Cricket / All Cricket,"₹2,499","₹2,499","Step into the arena of fearless cricket with the PUMA x RCB Men's Classic Shorts - a tribute to passion, resilience, and the undying spirit of the Royal Challengers Bangalore. Whether you're in the stands or on the streets, wear the shorts with pride, embodying the energy of towering sixes and match-winning moments. This is more than just fan gear—it’s a symbol of unwavering support. Regular Fit Mid Rise Waist Elasticated waistband with drawstrings for snug fit PUMA cat logo branding Gold RCB insignia and wordmark print",,,"Flame Scarlet, For All Time Red, For All Time Red-PUMA Navy, PUMA Black, PUMA Black-Metallic Gold, PUMA Navy-Flame Scarlet, PUMA Navy-Parakeet Green, Pinkscape, Wild Green","11-12Y, 13-14Y, 5-6Y, 7-8Y, 9-10Y, L, M, OSFA, S, UK 10, UK 11, UK 6, UK 7, UK 8, UK 9, XL, XS, XXL"
,variation,LPFE3K45-PUMA Black-XS,,LPFE3K45,,https://in.puma.com/in/en/pd/puma-x-rcb-mens-classic-shorts/634701?swatch=02,,,"₹2,499","₹2,499",,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts","https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod01/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod02/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod03/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod04/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod05/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod06/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/mod07/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts,https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_600,h_600/global/634701/02/bv/fnd/IND/fmt/png/PUMA-x-RCB-Men's-Classic-Shorts",PUMA Black,XS
